fecha,"IPC General histórico, variación mensual","IPC sin volátiles, variación mensual","Velocidad de expansión (porcentaje), referencia 2018",Tasa de desempleo mensual nacional INE (porcentaje),Precio del cobre refinado BML (dólares/libra),Precio del petróleo WTI (dólares/barril),"IPC Energía volátiles, variación mensual","Índice de producción industrial, minería, INE (base 2014=100)","Índice de producción industrial, manufacturera, INE (base 2014=100)"
2010-02-01,0.3,0.1659914224884,1.4895539699396,,3.1063140705797,76.41,1.9944977913922,78.4146878993486,85.8852950121188
2010-03-01,0.1,0.3254261128703,0.3234986973136,9.2275980636192,3.38511748162932,81.25,0.0490689954205203,89.3141303960347,82.4762628847899
2010-04-01,0.5,0.0142938428608,0.8525598781553,8.836054099283,3.51314070579697,84.48,3.90250223749584,89.8134888388207,90.9326505914914
2010-05-01,0.4,-0.104039850396,0.501082683798,9.0877307261896,3.10155130182346,73.73,1.72978220658095,86.0118596366744,92.7113510232209
2010-06-01,0,0.1318548093999,3.3934173688327,8.6560640009262,2.9480631407058,75.35,-2.65255982246769,92.39884570004,89.1170563395453
2010-07-01,0.6,0.038767697885,3.1171565502016,8.5111787141127,3.05508935861381,76.35,0.182780771747848,91.4365677524695,92.2168981916738
2010-08-01,-0.1,0.2454792331724,3.664868807186,8.4362750412026,3.30397804590402,76.6,1.72885741943969,93.6759300992822,95.0150243720083
2010-09-01,0.4,0.3019500638685,2.3473820406844,8.1245686923359,3.49691554023406,75.29,-1.20646630531441,89.4248631404557,87.9076365099539
2010-10-01,0.1,0.1014503685927,1.9202195263627,7.8146967084653,3.76140796516375,81.9,0.939860808691551,93.1739927821012,97.3988100138726
2010-11-01,0.1,-0.055459430653,1.6226224117998,7.2250504372039,3.84191690102513,84.24,2.21716492127755,93.6558514480014,98.4433019209729
2010-12-01,0.1,-0.024191687637,1.1898653579138,7.2101288890971,4.14916991744534,89.15,-0.0424817185059267,99.8033405387436,98.7147151378437
2011-01-01,0.3,0.1025742189481,1.4592209635339,7.4417617188178,4.33443708609272,89.41,3.43316957833713,91.460981775645,94.7318105633238
2011-02-01,0.2,0.2256950315679,0.8647600222235,7.4427693646653,4.47591399800417,89.53,-0.0037861832734909,75.921062417098,91.9174685402696
2011-03-01,0.8,0.5942584907644,1.1656556541309,7.5481165580962,4.32307448063141,102.92,2.72330270571866,90.9520474104476,108.914397975592
2011-04-01,0.3,0.2042648075036,1.2543699915092,7.2111118602051,4.30157398167468,109.96,2.01243854565669,88.8011621845043,96.4945534064048
2011-05-01,0.4,0.344229601019,1.8157327464406,7.3047634518804,4.04928331670144,101.28,1.08346586736676,89.7967784388537,99.9983841284456
2011-06-01,0.2,-0.01303800318,1.4368041999033,7.2122553970482,4.10298013245033,96.25,0.968650440410945,88.2506550725854,95.8532605087913
2011-07-01,0.1,0.1314370686134,0.8591061648272,7.5533693014775,4.36325864102331,97.31,0.290183748857031,78.4439543283141,96.2647919373477
2011-08-01,0.2,0.104203865676,0.5178561064485,7.5146494707645,4.10110677673954,86.32,-0.167440348509962,88.8332223178206,99.4465666748847
2011-09-01,0.5,0.2055735298867,0.6413888638118,7.6263811757401,3.77158668239136,85.58,0.0185576902168139,91.0806333613458,96.4340219949519
2011-10-01,0.5,0.2102072976186,1.2085317078911,7.4366909896981,3.33280413680486,86.41,0.932669805877628,96.3678688570533,99.1442704008578
2011-11-01,0.3,0.1448797414128,1.4507006082973,7.3319133368942,3.42546040097977,97.12,-0.274859907535518,94.8871418209622,103.099456773518
2011-12-01,0.6,0.3328289336608,2.1748584105328,6.8146096671283,3.43261816202486,98.56,0.122757161371023,105.157935405667,103.944667890056
2012-01-01,0.1,0.4328227813337,2.2807589436735,6.853915676547,3.64848498593849,100.29,-0.651719267801676,89.9963847789956,97.7194430620011
2012-02-01,0.4,0.2724364992189,2.6375705346245,6.5283728037424,3.82050712147328,102.21,-0.89731629867198,84.5318532378809,96.5670326551242
2012-03-01,0.2,0.4932403503103,2.055313980065,6.7973028961148,3.83609271523179,106.15,-0.561627074546733,92.6011888720934,110.45830529289
2012-04-01,0.1,0.2548269487835,2.1762427554611,6.7636742906146,3.74654359067404,103.28,0.254917606018967,92.1027535931414,100.723595683871
2012-05-01,0,0.0373718229823,1.9052208923691,6.9418393842258,3.59245668148417,94.68,1.50719977823222,93.8292039925401,103.896683435775
2012-06-01,-0.3,0.0510945143955,1.853532999102,6.7812921942007,3.3657398167468,82.36,-2.96481803237914,92.6652035638745,97.582071628509
2012-07-01,0,0.0746277585093,1.3768123371017,6.6649669414834,3.44252472103783,87.9,-2.38937173702708,86.6291031426622,97.1573948954187
2012-08-01,0.2,0.0548424291447,1.1716426703118,6.5384289832067,3.39855302549215,94.11,2.96929513732718,94.8577366194098,104.076317542259
2012-09-01,0.8,0.3632183425711,0.7771344443804,6.5762953945396,3.65979315975687,94.51,-0.196409793491514,94.8067991754289,90.6567065510427
2012-10-01,0.6,0.2097374714246,0.4485668245924,6.6949333295345,3.66031026036469,89.52,1.08574427445358,98.1373346086909,107.922262628273
2012-11-01,-0.5,0.0994379394278,0.2439873710664,6.3597240604042,3.49006622516556,86.68,-3.26823011987812,98.4699636929287,104.378308787765
2012-12-01,0,0.2163560336904,0.5936363361632,6.2246556879872,3.61180259457498,88.19,0.0853488683099757,103.442631130007,101.176398595483
2013-01-01,0.2,0.2541949979167,1.06018226,6.119549592693,3.65112492062052,94.74,1.84178374090538,97.1510641670335,102.967225739034
2013-02-01,0.1,0.0592761625332,0.929266778,6.354761938598,3.66074571350812,95.27,1.91100199181395,86.8931611719845,99.1838723390741
2013-03-01,0.4,0.6459787126877,0.74953683,6.4261089083845,3.47586863830173,92.91,0.598509564960148,98.9157050144092,108.387836938262
2013-04-01,-0.5,0.2038427169927,0.342695742,6.5390100414664,3.26742266170734,92.02,-4.48941201205781,91.427666348865,104.545428622215
2013-05-01,0,-0.007184877084,0.686872709,6.5412356813197,3.27913000090719,94.76,-1.69893538782975,96.691327761115,99.4688010360392
2013-06-01,0.6,0.0115343167089,0.887930683,6.2605406935358,3.17701623877347,95.79,4.65976133293307,98.1820974193899,94.9696780149048
2013-07-01,0.3,0.0827593714931,1.186499351,5.8831519808406,3.12663521727297,104.7,0.954654460533444,99.0198382398965,102.128976925838
2013-08-01,0.2,0.1677910116408,1.116612186,5.8489625959424,3.25785176449242,106.55,2.15336332817486,100.650062840144,102.477451472114
2013-09-01,0.5,0.4635166457197,0.619416095,5.8604966913638,3.2484033384741,106.25,-0.531545973619907,99.9413903063602,90.1897579563026
2013-10-01,0.1,0.4304038308753,0.326189662,5.9526644251095,3.26079107321056,100.5,-3.43457187207507,104.866642910515,104.775366855546
2013-11-01,0.4,0.1261920621471,0.189259368,5.8648368756726,3.20529801324503,93.89,-0.219209386245844,106.068197831549,103.490814413662
2013-12-01,0.6,0.2968149831301,0.312761669,5.7817319689281,3.26723668692733,97.85,4.03940329177168,107.871742384505,101.772627024859
2014-01-01,0.2,0.2994724275075,0.147050486,6.2314665991056,3.30894039735099,94.86,0.780603924845091,95.2485355117299,100.5499389415
2014-02-01,0.5,0.3445790625913,0.039178184,6.1846947292971,3.24419395808764,100.73,1.83947852149347,91.645875873825,95.406352477855
2014-03-01,0.8,1.0714395405397,0.320948937,6.4964041476347,3.02450784722852,100.57,1.62844354169702,98.7235299290637,106.99680274165
2014-04-01,0.6,0.7729099473284,0.875935284,6.1441471565352,3.02586410233149,102.08,-1.10416171543684,96.331123686586,103.9057363832
2014-05-01,0.3,0.3504406917406,1.043833067,6.324242958052,3.1225074843509,101.86,1.30200372942677,104.35564985548,101.18300372796
2014-06-01,0.1,0.1757132234473,0.77048794,6.5178319122478,3.0872267077928,105.24,-0.000932156272059892,101.53098181172,96.830148608876
2014-07-01,0.2,0.0912506336198,0.044594988,6.5941218073472,3.22258005987481,102.94,1.05951031239788,98.0695204635172,98.760732659668
2014-08-01,0.3,0.2165071214979,-0.331795804,6.8264777631324,3.17542864918806,96.38,-1.10575322546941,98.4701406812728,97.074843826001
2014-09-01,0.8,0.5550327978716,-0.404578568,6.7605499259606,3.1172230790166,93.22,0.610383047850482,99.8195392176322,92.592673274702
2014-10-01,1,0.5903074164645,0.33288507,6.5636702551218,3.0568810668602,84.4,0.343235578828938,104.93267002854,104.39493319731
2014-11-01,0,0.1979396095641,0.635175146,6.2148680033327,3.03961262814116,75.81,-1.2687415960371,101.10961291093,99.869401140413
2014-12-01,-0.4,0.1010947653173,1.0963455,6.2055968190967,2.91343100789259,59.26,-5.85194725695872,109.76282002968,102.43543302083
2015-01-01,0.1,0.4871663905582,0.919979355,6.2266912629249,2.63804318243672,47.27,-5.55376757274822,103.064343606761,98.660057562744
2015-02-01,0.4,0.4473147473898,1.113280397,6.2152623703,2.58644198494058,50.61,2.70239364300886,91.5906835390871,95.503636928755
2015-03-01,0.6,0.9652321307772,0.656951666,6.2288644027975,2.68794339109135,47.78,1.34487763325826,97.7116451769552,108.37131078011
2015-04-01,0.6,0.7283249923376,0.543762809,6.3558414864696,2.73450058967613,54.44,1.11427264137409,96.0277701452394,103.51069638004
2015-05-01,0.2,0.3010473884513,0.414555138,6.7515088944151,2.85793794792706,59.27,0.560640888834207,102.1033546801,100.26887105228
2015-06-01,0.5,0.2375803000247,0.893200366,6.6702240657655,2.64610813753062,59.8,1.84041185067001,104.16563981749,98.280854476329
2015-07-01,0.4,0.3400059426289,0.613288814,6.6916061135188,2.47523813843781,50.9,1.85741322801953,95.7473495208507,101.08027953712
2015-08-01,0.7,0.4259229622753,0.118933526,6.5585027061965,2.30832350539781,42.86,1.22425164238731,92.7790509664148,95.901703669016
2015-09-01,0.5,0.4187606151239,-0.287429914,6.5439997153519,2.36237412682573,45.45,-0.602008362839179,101.32913995534,96.977349247604
2015-10-01,0.4,0.5180152362152,-0.016054686,6.4452389584113,2.36896035562007,46.2,-0.839491083227772,104.95229265468,104.07251601774
2015-11-01,0,0.1339093200499,0.642923254,6.1748227596574,2.18100335661798,42.7,-1.23896272093078,99.924547702193,102.74733113197
2015-12-01,0,0.1166203116911,0.628621483,5.8704192154739,2.09970062596389,37.23,-0.986110592900669,106.94532301375,103.38740929982
2016-01-01,0.5,0.3370175099796,0.785052635,5.9174359863914,2.02429012065681,31.54,-1.10759942290563,94.5923180686707,96.925296159854
2016-02-01,0.3,0.4150170678261,0.955902137,6.0461631026577,2.08449605370589,30.39,0.997950889416654,92.6341356426226,99.41067092305
2016-03-01,0.4,0.751654587623,1.184510252,6.49049906407,2.24419395808764,37.77,-0.386976979539555,100.71306708469,112.46261284335
